valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.46399999999999997,2017,0.312,['NF'],0.662,212120,0.7140000000000001,0,52okn5MNA47tk87PeZJLEL,0.0,5,0.179,-5.68,0,Let You Down,83,2017-10-06,0.121,147.997
0.42100000000000004,2017,0.00028199999999999997,['Kendrick Lamar'],0.9079999999999999,177000,0.621,1,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1,0.0958,-6.638,0,HUMBLE.,82,2017-04-14,0.102,150.011
0.39399999999999996,2017,0.19899999999999998,['Khalid'],0.7979999999999999,202547,0.539,0,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1,0.165,-6.351,1,Young Dumb & Broke,81,2017-04-27,0.0421,136.94899999999998
0.6659999999999999,2017,0.0622,['Imagine Dragons'],0.7759999999999999,204347,0.78,0,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,Believer,87,2017-06-23,0.128,124.949
0.877,2017,0.75,['Tyler Childers'],0.536,224947,0.574,1,2tgQaL85WoRfgEa4hFQgrE,0.00277,7,0.105,-6.705,1,Feathered Indians,75,2017-08-04,0.0254,87.194
0.696,2017,0.617,"['Lil Uzi Vert', 'Oh Wonder']",0.703,221747,0.757,1,2eAZfqOm4EnOF9VvN50Tyc,0.0,1,0.106,-3.612,1,The Way Life Goes (feat. Oh Wonder),78,2017-08-25,0.05,82.008
0.168,2017,0.163,['Ed Sheeran'],0.599,263400,0.44799999999999995,0,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,Perfect,86,2017-03-03,0.0232,95.05
0.779,2017,0.264,"['Kendrick Lamar', 'Zacari']",0.8,213400,0.585,1,6PGoSes0D9eUDeeAafB2As,0.0,10,0.153,-7.343,1,LOVE. FEAT. ZACARI.,79,2017-04-14,0.0924,126.05799999999999
0.358,2017,0.42200000000000004,"['Daniel Caesar', 'Kali Uchis']",0.6579999999999999,278180,0.294,0,7zFXmv6vqI4qOt4yGf3jYZ,5.2000000000000004e-05,4,0.0749,-8.533,0,Get You (feat. Kali Uchis),79,2017-08-25,0.0321,74.038
0.326,2017,0.33,['Khalid'],0.736,219080,0.449,0,152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,Location,80,2017-04-27,0.425,80.126
0.322,2017,0.8809999999999999,['Tyler Childers'],0.539,183533,0.16,0,3t5OV1asJHmOlf23T08CLv,0.000268,3,0.105,-13.285,1,Lady May,75,2017-08-04,0.0329,81.446
0.16699999999999998,2017,0.469,['Chord Overstreet'],0.618,198853,0.44299999999999995,0,5vjLSffimiIP26QG5WcN2K,0.0,2,0.0829,-9.681000000000001,1,Hold On,83,2017-02-03,0.0526,119.949
0.0,2017,0.9440000000000001,['Granular'],0.0,135484,2.0300000000000002e-05,0,6H4B9gJD6eQlNoEh8q85pP,0.8690000000000001,2,0.11199999999999999,-40.449,0,White Noise - 145 hz,78,2017-10-13,0.0,0.0
0.0,2017,0.7909999999999999,"['Erik Eriksson', 'White Noise Baby Sleep', 'White Noise for Babies']",0.0,90228,0.0034200000000000003,0,2bRKxuH1o7pTmb1y4GfdEc,1.0,8,0.111,-28.46,1,Clean White Noise - Loopable with no fade,85,2017-01-08,0.0,0.0
0.28600000000000003,2017,0.256,"['Marshmello', 'Khalid']",0.52,180823,0.7609999999999999,0,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,Silence,83,2017-08-11,0.0853,141.971
0.349,2017,0.259,['XXXTENTACION'],0.763,126346,0.726,1,7floNISpH8VF4z4459Qo18,0.0,1,0.0976,-6.405,1,Look At Me!,82,2017-02-20,0.282,139.059
0.145,2017,0.0262,['Lil Peep'],0.534,231547,0.583,1,0S0vWvyZ6Rc79TXkWxT9QA,0.0,2,0.42100000000000004,-8.672,1,Save That Shit,82,2017-08-15,0.0288,105.99700000000001
0.521,2017,0.263,['Kane Brown'],0.677,179507,0.556,0,1HXy5I3HTWq8OvxCn0z7G7,0.0,9,0.105,-6.544,1,Heaven,76,2017-10-06,0.0306,80.009
0.32,2017,0.395,['Rex Orange County'],0.575,262231,0.7140000000000001,1,47Bg6IrMed1GPbxRgwH2aC,0.0,6,0.115,-5.247000000000001,1,Best Friend,80,2017-01-25,0.0596,144.982
0.33899999999999997,2017,0.0509,['Lil Peep'],0.743,203373,0.732,1,7hf89cT5FEmLV5E9fjrjG7,1.77e-05,8,0.22699999999999998,-4.511,1,Beamer Boy,80,2017-06-08,0.10400000000000001,123.994
0.28800000000000003,2017,0.00671,['Imagine Dragons'],0.605,187147,0.8220000000000001,0,1zB4vmk8tFRmM9UULNzbLB,0.134,0,0.147,-4.833,1,Thunder,84,2017-06-23,0.0438,167.997
0.0,2017,0.9229999999999999,['Granular'],0.0,147097,4.98e-05,0,65rkHetZXO6DQmBh3C2YtW,0.297,10,0.11,-32.354,0,White Noise - 500 hz,79,2017-10-13,0.0,0.0
0.642,2017,0.225,['Khalid'],0.83,228600,0.585,0,5bgwqaRSS3M8WHWruHgSL5,0.00209,1,0.0576,-5.8020000000000005,1,8TEEN,79,2017-04-27,0.0366,105.03
0.619,2017,0.821,['Still Woozy'],0.7390000000000001,146390,0.522,1,4vHNeBWDQpVCmGbaccrRzi,0.00124,7,0.233,-12.304,0,Goodie Bag,77,2017-11-05,0.151,138.263
0.434,2017,0.386,['Brett Young'],0.607,224853,0.536,0,10M2Ex445zw585Ducldzkw,0.0,10,0.102,-7.306,1,In Case You Didn't Know,75,2017-02-10,0.0305,147.986
0.209,2017,0.515,['Russ'],0.759,237507,0.245,1,4cxMGhkinTocPSVVKWIw0d,0.000154,6,0.102,-6.545,1,Losin Control,77,2017-05-05,0.138,96.992
0.599,2017,0.7490000000000001,['Lee Brice'],0.655,198440,0.56,0,56eGOeSsqdg3FLxdo83TwV,0.0,9,0.115,-6.857,1,Rumor,74,2017-11-03,0.0486,140.975
0.245,2017,0.659,['NF'],0.551,199387,0.386,0,3i5qVV8azKqGFK4Gzdt5YS,0.0,0,0.125,-10.22,1,If You Want Love,79,2017-10-06,0.132,116.40899999999999
0.222,2017,0.0275,['Harry Styles'],0.516,340707,0.595,0,5Ohxk2dO5COHF1krpoPigN,0.0,5,0.109,-4.63,1,Sign of the Times,83,2017-05-12,0.0313,119.97200000000001
0.8140000000000001,2017,0.501,"['A Boogie Wit da Hoodie', 'Kodak Black']",0.8390000000000001,209269,0.81,1,1f5cbQtDrykjarZVrShaDI,0.0,5,0.11699999999999999,-5.274,0,Drowning (feat. Kodak Black),76,2017-09-29,0.0568,129.014
0.35700000000000004,2017,0.569,"['Logic', 'Alessia Cara', 'Khalid']",0.62,250173,0.574,1,5tz69p7tJuGPeMGwNTxYuV,0.0,5,0.19,-7.7879999999999985,0,1-800-273-8255,80,2017-05-05,0.0479,100.023
0.16899999999999998,2017,0.816,['Billie Eilish'],0.511,200379,0.363,0,7hDVYcQq6MxkdJGweuCtl9,0.0317,4,0.084,-7.65,0,ocean eyes,82,2017-12-22,0.040999999999999995,144.892
0.179,2017,0.161,['NF'],0.513,209213,0.6609999999999999,0,07FkzikE6FuHIa8Ma7zJGc,0.0,5,0.24600000000000002,-6.419,1,Lie,79,2017-10-06,0.24,94.791
0.247,2017,0.737,['Billie Eilish'],0.483,203569,0.41200000000000003,0,41zXlQxzTi6cGAjpOXyLYH,0.0,7,0.11599999999999999,-8.461,1,idontwannabeyouanymore,81,2017-12-22,0.0402,170.16299999999995
0.579,2017,0.047,"['Bebe Rexha', 'Florida Georgia Line']",0.643,163870,0.7829999999999999,0,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.4579999999999975,1,Meant to Be (feat. Florida Georgia Line),78,2017-08-11,0.0856,154.084
0.5670000000000001,2017,0.6459999999999999,['Rex Orange County'],0.384,252231,0.765,1,4EpZ4eYuZOwPSSwyqpdHnJ,0.00352,6,0.522,-4.463,1,Sunflower,78,2017-03-22,0.0579,129.903
0.551,2017,0.723,['Jack Stauber'],0.705,208026,0.373,0,2mlGPkAx4kwF8Df0GlScsC,0.81,7,0.289,-9.066,1,Buttercup,80,2017-03-25,0.0384,120.046
0.376,2017,0.0151,['21 Savage'],0.884,220307,0.34600000000000003,1,2fQrGHiQOvpL9UgPvtYy6G,7.04e-06,8,0.0871,-8.228,0,Bank Account,79,2017-09-23,0.35100000000000003,75.016
0.142,2017,0.865,['Clairo'],0.8170000000000001,123884,0.551,0,1F6IbA7di42uPc3cff8PXV,0.000151,7,0.10099999999999999,-9.33,0,Flaming Hot Cheetos,77,2017-06-14,0.133,109.96600000000001
0.18,2017,0.365,['Matt Maltese'],0.331,218755,0.45,0,4JE6agBLHGA5TaF6FlqfBD,0.00464,10,0.22,-5.362,1,As the World Caves In,77,2017-03-06,0.034,123.829
0.397,2017,0.741,"['Peachy!', 'mxmtoon']",0.516,124000,0.358,0,0sHFw13WH3LtSB3yP8UMYJ,1.34e-06,8,0.0813,-12.017999999999999,0,Falling for U,78,2017-08-14,0.424,79.509
0.7070000000000001,2017,0.17,['Aminé'],0.94,209640,0.335,1,5hTpBe8h35rJ67eAWHQsJx,0.0,5,0.262,-10.179,0,Caroline,76,2017-07-28,0.505,120.04
0.17,2017,0.005220000000000001,['blackbear'],0.745,212027,0.593,1,3Q3myFA7q4Op95DOpHplaY,5.25e-06,8,0.12300000000000001,-6.35,1,do re mi,77,2017-04-21,0.0526,111.00200000000001
0.42200000000000004,2017,0.00454,['Kendrick Lamar'],0.638,185947,0.523,1,6HZILIRieu8S0iqY8kIKhj,0.0,1,0.0842,-6.664,1,DNA.,78,2017-04-14,0.35700000000000004,139.91299999999998
0.364,2017,0.256,['Drake'],0.809,298941,0.46299999999999997,1,5mCPDVBb16L4XQwDdbRUpz,0.085,11,0.109,-11.377,1,Passionfruit,79,2017-03-18,0.0396,111.98
0.537,2017,0.217,"['Rex Orange County', 'Benny Sings']",0.7559999999999999,155720,0.609,1,5EYi2rH4LYs6M21ZLOyQTx,0.00474,3,0.096,-7.9270000000000005,1,Loving Is Easy,78,2017-10-11,0.0544,117.023
0.6609999999999999,2017,0.447,['Sam Hunt'],0.732,165387,0.45799999999999996,0,7mldq42yDuxiUNn08nvzHO,0.0,5,0.136,-7.225,1,Body Like A Back Road,74,2017-02-01,0.0311,98.93799999999999
0.47600000000000003,2017,0.64,['Sam Smith'],0.6809999999999999,201000,0.3720000000000001,0,3VlbOrM6nYPprVvzBZllE5,0.0,5,0.16899999999999998,-8.237,1,Too Good At Goodbyes,75,2017-11-03,0.0432,91.87299999999999
0.445,2017,0.133,"['GoldLink', 'Brent Faiyaz', 'Shy Glizzy']",0.728,176702,0.607,1,15EPc80XuFrb2LmOzGjuRg,0.0,1,0.0864,-8.417,0,Crew (feat. Brent Faiyaz & Shy Glizzy),75,2017-03-24,0.132,129.938
0.23600000000000002,2017,0.536,['Ed Sheeran'],0.522,207520,0.385,0,2RttW7RAu5nOAfq6YFvApB,0.0,0,0.135,-7.355,1,Happier,82,2017-03-03,0.0288,89.792
0.244,2017,0.935,['Khalid'],0.441,199120,0.21899999999999997,0,39KG4kom3enSx4GTThuDGt,0.0,8,0.115,-14.585999999999999,1,Coaster,76,2017-04-27,0.0419,94.021
0.887,2017,0.0237,['Demi Lovato'],0.705,203760,0.64,1,7gvd8xj4QgPqbQSsn5pV7d,0.0,11,0.262,-6.928,0,Sorry Not Sorry,79,2017-09-29,0.225,144.077
0.183,2017,0.17300000000000001,"['Miguel', 'Travis Scott']",0.674,259333,0.506,1,5WoaF1B5XIEnWfmb5NZikf,0.0,6,0.0866,-10.532,1,Sky Walker (feat. Travis Scott),75,2017-12-01,0.0434,145.965
0.519,2017,0.138,['Lil Skies'],0.718,156000,0.767,1,7oJrVhiTPZGBXWPwhxjy9S,0.0,9,0.114,-5.641,1,Lust,76,2017-12-12,0.166,160.084
0.413,2017,0.795,"['H.E.R.', 'Daniel Caesar']",0.473,209400,0.371,0,4OBZT9EnhYIV17t4pGw7ig,0.0,4,0.109,-10.219,0,Best Part (feat. Daniel Caesar),78,2017-10-20,0.0405,75.208
0.363,2017,0.0306,"['Kodak Black', 'XXXTENTACION']",0.747,213132,0.524,1,40oKW22ZNNkEdZLJTScaQI,0.0,10,0.2,-6.807,0,Roll In Peace (feat. XXXTENTACION),76,2017-08-18,0.245,140.053
0.446,2017,0.0498,"['The Chainsmokers', 'Coldplay']",0.617,247160,0.635,0,6RUKPb4LETWmmr3iAEQktW,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,Something Just Like This,83,2017-04-07,0.0317,103.01899999999999
0.9309999999999999,2017,0.581,['Ed Sheeran'],0.825,233713,0.652,0,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.1830000000000003,0,Shape of You,85,2017-03-03,0.0802,95.977
0.436,2017,0.8079999999999999,"['Daniel Caesar', 'H.E.R.']",0.524,209831,0.364,0,1RMJOxR6GRPsBHL8qeC2ux,0.0,7,0.1,-10.209,1,Best Part (feat. H.E.R.),78,2017-08-25,0.0367,75.24
0.228,2017,0.746,['Harry Styles'],0.4270000000000001,224867,0.262,0,5kRPPEWFJIMox5qIkQkiz5,0.0,7,0.068,-8.541,1,Sweet Creature,79,2017-05-12,0.0276,104.085
0.0399,2017,0.114,['PnB Rock'],0.638,245604,0.6,1,2xbI8Vmyv3TkpTdywpPyNw,0.0,1,0.187,-5.84,0,Selfish,74,2017-01-13,0.0438,101.98100000000001
0.281,2017,0.0102,['Future'],0.833,204600,0.434,1,0VgkVdmE4gld66l8iyGjgx,0.0219,2,0.165,-8.795,1,Mask Off,80,2017-06-30,0.431,150.062
0.733,2017,0.0293,"['French Montana', 'Swae Lee']",0.726,233902,0.769,1,3B54sVLJ402zGa6Xm4YGNe,0.0101,6,0.10400000000000001,-5.043,1,Unforgettable,80,2017-07-14,0.12300000000000001,97.985
0.72,2017,0.316,"['Jhené Aiko', 'Swae Lee']",0.741,276960,0.61,1,2pg2TiYo9Rb8KeB5JjP7jS,0.0,6,0.534,-7.34,0,Sativa,74,2017-09-22,0.0511,125.99
0.381,2017,0.171,['Tee Grizzley'],0.5870000000000001,254694,0.711,1,3muBQDekYAg7jm6hDu6R0Z,0.0,1,0.125,-6.33,1,First Day Out,72,2017-04-07,0.42,98.008
0.47600000000000003,2017,0.32299999999999995,['Chase Rice'],0.606,182493,0.652,0,5AnSllIrgGsCZzZJkVnApx,0.0,9,0.201,-6.982,1,Eyes On You,73,2017-11-17,0.0281,97.155
0.718,2017,0.462,['BROCKHAMPTON'],0.595,273151,0.657,1,0dWOFwdXrbBUYqD9DLsoyK,0.000597,1,0.4370000000000001,-6.4979999999999976,0,BLEACH,75,2017-12-15,0.183,156.093
0.828,2017,0.0274,"['Kodak Black', 'Plies']",0.9209999999999999,203840,0.6409999999999999,1,2OPxM2L3KtuehqY24vTMGs,0.0,1,0.0645,-6.4910000000000005,1,Heart Mind,76,2017-10-31,0.166,144.986
0.6629999999999999,2017,0.005679999999999999,['BANNERS'],0.46799999999999997,219800,0.9359999999999999,0,14BH4qO7pgCmIe6mgLKOK3,0.0,2,0.24,-3.6830000000000003,1,Someone To You,80,2017-11-03,0.0455,75.05
0.764,2017,0.843,['XXXTENTACION'],0.433,87561,0.778,1,5de9Ho64dovuQI8Uhn5gPD,0.0,4,0.139,-7.681,1,I Don't Wanna Do This Anymore,76,2017-05-16,0.040999999999999995,114.208
0.556,2017,0.0362,['Imagine Dragons'],0.672,201240,0.655,0,6Qn5zhYkTa37e91HC1D7lb,0.0,10,0.11699999999999999,-5.021,0,Whatever It Takes,81,2017-06-23,0.0311,134.945
0.525,2017,0.0312,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",0.8220000000000001,210200,0.502,1,6H0AwSQ20mo62jGlPGB8S6,0.0008869999999999998,7,0.114,-7.38,1,It's A Vibe,74,2017-06-16,0.14800000000000002,73.003
0.754,2017,0.0417,['Portugal. The Man'],0.8009999999999999,163253,0.795,0,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,Feel It Still,78,2017-06-16,0.0504,79.028
0.35700000000000004,2017,0.491,['Bruno Major'],0.772,210240,0.256,0,2k9N4caeCIJLOWwWwssrEM,0.0061200000000000004,7,0.14400000000000002,-8.545,0,Easily,76,2017-08-31,0.0481,118.902
0.703,2017,0.11800000000000001,['AJR'],0.67,201159,0.643,0,5DZwnLxHjWTZaz9jOpRhxb,0.0,5,0.192,-4.553,1,Weak,70,2017-06-09,0.0465,123.979
0.478,2017,0.43,['Jack Stauber'],0.6970000000000001,185224,0.401,0,6SZwj6cjc8JQbkrr8cbIUn,0.0109,7,0.316,-10.216000000000001,1,Oh Klahoma,76,2017-03-25,0.0543,108.99600000000001
0.26,2017,0.000404,['Trippie Redd'],0.659,143969,0.614,1,0AICBlLzFCTpUqmAbtzB2z,0.0,9,0.12300000000000001,-7.32,0,Love Scars,74,2017-05-14,0.0541,119.405
0.38299999999999995,2017,0.768,['XXXTENTACION'],0.735,129720,0.19699999999999998,1,2yZax79pOrYuyIFVW2cZY2,0.000276,3,0.29600000000000004,-13.378,0,Carry On,77,2017-08-25,0.537,147.899
0.45899999999999996,2017,0.9640000000000001,['Joji'],0.5770000000000001,126312,0.387,1,435yU2MvEGfDdmbH0noWZ0,0.705,7,0.20800000000000002,-8.607000000000001,1,worldstar money (interlude),76,2017-11-03,0.27399999999999997,146.565
0.527,2017,0.00585,['Luke Combs'],0.544,221800,0.7809999999999999,0,4gB7HrYHbJVJ5RFOjxmoq4,0.0,6,0.191,-6.16,0,One Number Away,72,2017-06-02,0.0311,144.075
0.478,2017,0.0138,"['Playboi Carti', 'Lil Uzi Vert']",0.785,235535,0.62,1,59J5nzL1KniFHnU120dQzt,0.0,8,0.15,-6.6670000000000025,1,wokeuplikethis*,74,2017-04-14,0.254,78.477
0.667,2017,0.495,"['SZA', 'Calvin Harris', 'Funk Wav']",0.775,171806,0.573,0,0P6AWOA4LG1XOctzaVu5tt,0.0,11,0.126,-4.933,1,The Weekend - Funk Wav Remix,76,2017-12-15,0.0585,101.925
0.742,2017,0.0337,"['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']",0.664,174800,0.708,0,5Gu0PDLN4YJeW75PpBSg9p,0.0,8,0.0841,-4.154,1,"Let Me Go (with Alesso, Florida Georgia Line & watt)",78,2017-09-08,0.0474,103.07
0.44299999999999995,2017,0.0114,['Playboi Carti'],0.7909999999999999,181812,0.5820000000000001,1,1e1JKLEDKP7hEQzJfNAgPl,0.0,11,0.35,-7.322999999999999,0,Magnolia,75,2017-04-14,0.28600000000000003,162.991
0.612,2017,0.0604,['Halsey'],0.675,181279,0.7509999999999999,0,7y9iMe8SOB6z3NoHE2OfXl,0.0,0,0.0893,-3.5389999999999997,1,Bad At Love,74,2017-06-02,0.0296,118.384
0.491,2017,0.00064,['Harry Styles'],0.375,176387,0.93,0,33SNO8AaciGbNaQFkxvPrW,0.0,2,0.318,-2.6310000000000002,1,Kiwi,79,2017-05-12,0.0561,147.124
0.48200000000000004,2017,0.009470000000000001,['COIN'],0.598,187133,0.888,0,4djIFfof5TpbSGRZUpsTXq,0.0,4,0.34700000000000003,-5.119,1,Talk Too Much,74,2017-04-21,0.0807,103.96600000000001
0.747,2017,0.106,['Shawn Mendes'],0.444,187973,0.8190000000000001,0,3QGsuHI8jO1Rx4JWLUh9jd,0.0,10,0.107,-4.078,0,Treat You Better,82,2017-04-20,0.341,82.695
0.175,2017,0.061,"['Migos', 'Lil Uzi Vert']",0.927,343150,0.665,1,4Km5HrUvYTaSUfiSGPJeQR,0.0,11,0.12300000000000001,-5.313,1,Bad and Boujee (feat. Lil Uzi Vert),76,2017-01-27,0.244,127.07600000000001
0.174,2017,0.0194,['Cigarettes After Sex'],0.369,290147,0.467,0,3AVrVz5rK8Hrqo9YGiVGN5,0.46,5,0.109,-9.017999999999999,1,Apocalypse,70,2017-06-09,0.0274,94.473
0.34700000000000003,2017,0.226,['YNW Melly'],0.6759999999999999,209489,0.623,1,230wNo1dnexltKYQbsW7oD,1.66e-05,6,0.159,-7.2970000000000015,0,772 Love,72,2017-10-16,0.0352,111.46600000000001
0.14400000000000002,2017,0.111,['Drake'],0.7659999999999999,219692,0.28300000000000003,1,6n3HGiq4v35D6eFOSwqYuo,0.0172,8,0.115,-10.33,0,Teenage Fever,75,2017-03-18,0.0846,97.04
0.6679999999999999,2017,0.195,"['Tee Grizzley', 'Lil Yachty']",0.851,158684,0.625,1,2NyrXRn4tancYPW6JwtTl2,0.0,10,0.266,-5.4170000000000025,0,From The D To The A (feat. Lil Yachty),72,2017-03-17,0.303,99.061
0.231,2017,0.0576,['Kodak Black'],0.4970000000000001,268187,0.489,1,4Q3N4Ct4zCuIHuZ65E3BD4,9.91e-05,11,0.122,-7.724,0,Tunnel Vision,74,2017-03-31,0.294,171.85299999999995
0.18,2017,0.782,['XXXTENTACION'],0.746,120027,0.251,1,5TXDeTFVRVY7Cvt0Dw4vWW,0.00203,11,0.106,-16.169,0,Revenge,77,2017-08-25,0.259,139.999
0.6729999999999999,2017,0.0251,['Dustin Lynch'],0.5539999999999999,205733,0.743,0,2YMhrXQYKkm4kXLcXKKd5z,0.0,9,0.359,-6.016,1,Small Town Boy,71,2017-09-08,0.0287,72.997
0.273,2017,0.106,['Big Sean'],0.78,222360,0.575,1,0SGkqnVQo9KPytSri1H6cF,0.0,1,0.129,-5.627999999999999,0,Bounce Back,74,2017-02-03,0.139,81.502
0.52,2017,0.0651,['A$AP Ferg'],0.797,173600,0.8440000000000001,1,4dVpf9jZjcORqGTLUaeYj9,0.0,11,0.087,-5.482,1,Plain Jane,76,2017-08-18,0.275,170.142
0.5820000000000001,2017,0.0476,"['Loud Luxury', 'Brando']",0.752,163216,0.764,0,21RzyxY3EFaxVy6K4RqaU9,9.44e-05,1,0.0543,-4.399,1,Body,76,2017-10-27,0.038,121.958
0.371,2017,0.33,['Playboi Carti'],0.7170000000000001,168784,0.79,1,3yk7PJnryiJ8mAPqsrujzf,0.000125,11,0.518,-4.213,1,Location,73,2017-04-14,0.2,125.985
0.298,2017,0.00252,"['Young Thug', 'Future']",0.8420000000000001,215307,0.597,1,25oOaleife6E2MIKmFkPvg,0.0,2,0.124,-6.336,1,Relationship (feat. Future),75,2017-06-16,0.0627,145.99200000000005
0.456,2017,0.547,"['Lil Skies', 'Landon Cube']",0.691,262544,0.6829999999999999,1,3ZhTT6yjZwpPph5MIJ53XY,0.0,0,0.221,-7.335,1,Red Roses (feat. Landon Cube),73,2017-12-12,0.0954,140.002
0.255,2017,0.217,['Lil Baby'],0.877,162053,0.517,1,5BbdKBZO0TH0GhfxUfyhL9,0.0,2,0.14300000000000002,-5.426,0,Freestyle,72,2017-12-01,0.0706,119.99600000000001
0.355,2017,0.922,['Tate McRae'],0.52,202496,0.11900000000000001,0,27r2uANqwK7XbsiAZnzf9e,0.0,0,0.0883,-12.148,1,One Day,77,2017-12-24,0.0407,69.217
0.39799999999999996,2017,0.484,['Russ'],0.71,165853,0.40399999999999997,1,3pndPhlQWjuSoXhcIIdBjv,0.0,1,0.0953,-10.04,0,What They Want,76,2017-05-05,0.379,139.553
0.4970000000000001,2017,0.53,['Joey Bada$$'],0.629,152041,0.6759999999999999,1,7umZiitjVsEjMQ6HNddpUI,0.000325,1,0.701,-7.087999999999999,0,Love Is Only a Feeling,73,2017-07-06,0.191,90.37700000000001
0.37799999999999995,2017,0.0133,['Theory of a Deadman'],0.639,233173,0.71,1,2UZtI2HUyLRzqBjodvcUmY,0.0,1,0.11800000000000001,-7.445,1,Rx (Medicate),71,2017-10-27,0.0275,119.98899999999999
0.474,2017,0.0977,['Thomas Rhett'],0.33299999999999996,205453,0.41200000000000003,0,0OWZFobGSIW9GrSlQ9C5pc,0.0,3,0.113,-8.633,1,Marry Me,71,2017-09-08,0.028999999999999998,85.02799999999998
0.201,2017,0.804,['Harry Styles'],0.6709999999999999,211960,0.156,0,1IF5UcqRO42D12vYwceOY6,0.0518,8,0.113,-16.288,1,From the Dining Table,77,2017-05-12,0.0371,94.08
0.389,2017,0.738,"['Tyler Childers', 'OurVinyl']",0.441,204000,0.28300000000000003,1,4yokHrXHSukhHh4byNVlWB,0.0,0,0.156,-11.039000000000001,0,Nose on the Grindstone (OurVinyl Sessions),70,2017-05-30,0.0744,76.02600000000002
0.239,2017,0.79,"['Tyler, The Creator', 'Rex Orange County', 'Anna of the North']",0.5589999999999999,320720,0.578,1,5WNYg3usc6H8N3MBEp4zVk,0.000522,8,0.324,-9.54,1,Boredom (feat. Rex Orange County & Anna of the North),74,2017-07-21,0.151,79.938
0.0573,2017,0.007859999999999999,"['League of Legends', 'Against The Current']",0.498,235000,0.598,0,1FpVJ7HpZInE2GvhVE2TwT,0.0,4,0.111,-6.638,0,Legends Never Die,81,2017-09-15,0.0377,140.078
